0.03439668 0.04748972
0.0387157 0.04698878
0.03196042 0.04920458
0.03969156 0.0468076
0.03138063 0.05156504
0.03306436 0.05156924
0.03493328 0.04735597
0.02558341 0.04798488
0.03294905 0.04855696
0.024337 0.0451215
0.01807823 0.04299008
0.02252834 0.04840401
0.02469044 0.05245002
0.01946203 0.05514352
0.02695544 0.05516009
0.02917352 0.05137566
0.02434321 0.04982534
0.0353908 0.04735026
0.02817511 0.04661918
0.02839787 0.04795937
0.02900147 0.04538449
0.0332142 0.05051594
0.0369274 0.04378586
0.03119819 0.04517114
0.03554942 0.04686779
0.0310335 0.05105669
0.02787807 0.04745621
0.03095973 0.04256178
0.02548867 0.04338472
0.02718948 0.04913437
0.0296828 0.04556174
0.03363725 0.04365134
0.03438084 0.03674782
0.0286793 0.03701609
0.02574833 0.03513522
0.02567182 0.03789329
0.03189388 0.03768955
0.03131455 0.04130821
0.0259189 0.04465476
0.03404794 0.04630541
0.02596635 0.04361015
0.02762607 0.04375666
0.02765766 0.04389316
0.02144037 0.0439208
0.03113554 0.04251401
0.02223232 0.04460459
0.01893557 0.0432535
0.01713659 0.04815027
0.03156369 0.04973666
0.02626466 0.03945986
0.02102425 0.04300692
0.02355618 0.04386625
0.02432311 0.04621537
0.03687779 0.04827436
0.0350795 0.04581561
0.03990044 0.04315805
0.0295209 0.04796915
0.02062383 0.04694652
0.02289494 0.04882753
0.01958296 0.05079929
0.01940629 0.05309336
0.0242124 0.06008316
0.02296162 0.05290675
0.01862587 0.05761401
0.01792931 0.06106907
0.02048129 0.05492287
0.01949125 0.05481409
0.01954044 0.05314233
0.02255346 0.04802953
0.02707145 0.04819221
0.02380577 0.04581717
0.02213958 0.05111084
0.02781849 0.05358022
0.03206531 0.05434144
0.03633829 0.04962322
0.03445112 0.05246092
0.03787129 0.04493703
0.03700705 0.05043196
0.02728562 0.05063266
0.03887513 0.04415518
0.03480911 0.04757363
0.03384131 0.04594542
0.03463402 0.04368089
0.04512847 0.04346823
0.03361053 0.04702437
0.03609304 0.04450967
0.04094017 0.04141973
0.04192414 0.04092814
0.04025804 0.03691662
0.04695102 0.03328352
0.04139788 0.03206168
0.04027352 0.03473917
0.05424074 0.03239185
0.04835573 0.03274481
0.04583132 0.02902834
0.04808319 0.03109467
0.04228459 0.03161051
0.04018839 0.03324316
0.03849397 0.03232192
0.04519313 0.03299576
0.04486672 0.03281421
0.03880003 0.03194407
0.03866605 0.03195014
0.03499774 0.03191661
0.0239525 0.02842241
0.03325031 0.02745777
0.03006463 0.0280633
0.03153729 0.03061216
0.03398524 0.02917945
0.03606331 0.02868673
0.04062027 0.03019371
0.0419683 0.03057107
0.03877363 0.03119987
0.03742913 0.03036279
0.03163441 0.0312436
0.04038624 0.03319361
0.03667916 0.03070535
0.02985492 0.03059068
0.03663247 0.02889288
0.03891152 0.02859691
0.04179376 0.03173956
0.04764065 0.02792001
0.05028177 0.02925964
0.052747 0.02895935
0.04580606 0.0283033
0.06320401 0.02793228
0.06595801 0.02993922
0.06841114 0.03030904
0.0614124 0.02991971
0.07134756 0.03076997
0.07679122 0.03228927
0.07609285 0.0326766
0.06457549 0.03737442
0.0592593 0.03453989
0.05481331 0.03530016
0.0516274 0.04006079
0.05005008 0.03895347
0.06451566 0.03570628
0.06052483 0.04037019
0.05978857 0.03703481
0.07042236 0.03495555
0.05713665 0.03168972
0.06319642 0.02976139
0.05155393 0.02970375
0.06123702 0.03170777
0.05101961 0.03004336
0.0413547 0.03270439
0.04633357 0.03449289
0.04176168 0.03418949
0.04131658 0.03162709
0.04296699 0.03119549
